file	source_id	line_no	translation	raw_translation
6001_mix.txt	6001	125	别出声！　别向我搭话！　闭嘴！\n我再也不想听见你的声音了！	「别出声！　别向我搭话！　闭嘴！\n我再也不想听见你的声音了！」
6001_mix.txt	6001	131	所以说那不都是同一个意思吗。\n既然回到日本了，就请正确地使用日语	「所以说那不都是同一个意思吗。\n既然回到日本了，就请正确地使用日语」
6001_mix.txt	6001	137	啊〜吵死了，吵死了啦！	「啊〜吵死了，吵死了啦！」
6001_mix.txt	6001	143	……社长	「……社长」
6001_mix.txt	6001	149	汇合了吗？	「汇合了吗？」
6001_mix.txt	6001	155	在跟我汇合以前他们二位没有汇合。\n嗯，从精神上的角度	「在跟我汇合以前他们二位没有汇合。\n嗯，从精神上的角度」
6001_mix.txt	6001	161	哎呀呀呀呀	「哎呀呀呀呀」
6001_mix.txt	6001	167	那，我就睡这边的房间。\n……你可绝对不许进来哦？	「那，我就睡这边的房间。\n……你可绝对不许进来哦？」
6001_mix.txt	6001	173	你才是，就算你之后哭着来道歉，\n说什么还是好寂寞啊，我也不会让你上床的	「你才是，就算你之后哭着来道歉，\n说什么还是好寂寞啊，我也不会让你上床的」
6001_mix.txt	6001	179	不会，绝对不会！\n那种事我一辈子都不会做！	「不会，绝对不会！\n那种事我一辈子都不会做！」
6001_mix.txt	6001	185	再见吧！　晚安！	「再见吧！　晚安！」
6001_mix.txt	6001	191	吵死了！	「吵死了！」
6001_mix.txt	6001	197	……呼	「……呼」
6001_mix.txt	6001	209	那，那个……那个那个那个	「那，那个……那个那个那个」
6001_mix.txt	6001	215	……抱歉啊工藤小姐。\n在最不该出事的关头捅娄子了	「……抱歉啊工藤小姐。\n在最不该出事的关头捅娄子了」
6001_mix.txt	6001	227	总之，今天就请先这样好好休息吧。\n明天上午我会再来接您的	「总之，今天就请先这样好好休息吧。\n明天上午我会再来接您的」
6001_mix.txt	6001	233	真的是，非常抱歉。\n请代我向曜子女士致歉	「真的是，非常抱歉。\n请代我向曜子女士致歉」
6001_mix.txt	6001	239	啊，社长倒是毫不在意的样子，所以不要紧。\n……毕竟在电话里还尽情地大笑来着	「啊，社长倒是毫不在意的样子，所以不要紧。\n……毕竟在电话里还尽情地大笑来着」
6001_mix.txt	6001	245	哈，哈哈，哈……	「哈，哈哈，哈……」
6001_mix.txt	6001	260	那么，晚安	「那么，晚安」
6001_mix.txt	6001	266	啊，晚安……	「啊，晚安……」
6001_mix.txt	6001	272	可能是我多虑了，\n在日本的这段时间，不会一直吵架的吧？\n很快就能和好的吧！？	「可能是我多虑了，\n在日本的这段时间，不会一直吵架的吧？\n很快就能和好的吧！？」
6001_mix.txt	6001	278	啊哈，哈哈，哈……	「啊哈，哈哈，哈……」
6001_mix.txt	6001	320	……呼	「……呼」
6001_mix.txt	6001	329	……对不起啊	「……对不起啊」
6001_mix.txt	6001	356	……嗯	「……嗯」
6001_mix.txt	6001	368	呜哇啊啊啊，春希〜〜〜〜！\n还是好寂寞啊〜！	「呜哇啊啊啊，春希〜〜〜〜！\n还是好寂寞啊〜！」
6001_mix.txt	6001	374	哇啊啊啊啊！？	「哇啊啊啊啊！？」
6001_mix.txt	6001	383	你，你啊，\n怎么还能在这里悠闲地冲澡啊！\n对我的事情不管不顾也没关系吗！	「你，你啊，\n怎么还能在这里悠闲地冲澡啊！\n对我的事情不管不顾也没关系吗！」
6001_mix.txt	6001	389	还没把你放置到能称得上不管不顾的程度吧！	「还没把你放置到能称得上不管不顾的程度吧！」
6001_mix.txt	6001	395	不要啊，别说这么悲伤的话啊……\n都是我不好！　我道歉！  让我做什么都行！\n所以，别这样对我弃之不顾啊	「不要啊，别说这么悲伤的话啊……\n都是我不好！　我道歉！  让我做什么都行！\n所以，别这样对我弃之不顾啊」
6001_mix.txt	6001	401	好歹请你把火气维持一个小时左右吧。\n至少给我点反省的时间啊……	「好歹请你把火气维持一个小时左右吧。\n至少给我点反省的时间啊……」
6001_mix.txt	6001	407	不要……我要道歉。\n对不起，对不起啊春希	「不要……我要道歉。\n对不起，对不起啊春希」
6001_mix.txt	6001	419	要被淋湿了哦？	「要被淋湿了哦？」
6001_mix.txt	6001	425	没关系	「没关系」
6001_mix.txt	6001	431	如果就这么着凉了，会感冒哦	「如果就这么着凉了，会感冒哦」
6001_mix.txt	6001	437	不要紧，春希会温暖我	「不要紧，春希会温暖我」
6001_mix.txt	6001	443	和纱……	「和纱……」
6001_mix.txt	6001	449	……对吧？	「……对吧？」
6001_mix.txt	6001	458	嗯……	「嗯……」
6001_mix.txt	6001	464	嗯，嗯……春，春希，嗯……	「嗯，嗯……春，春希，嗯……」
6001_mix.txt	6001	476	北原先生〜，和纱小姐〜，\n差不多该起床了〜	「北原先生〜，和纱小姐〜，\n差不多该起床了〜」
6001_mix.txt	6001	482	嗯……	「嗯……」
6001_mix.txt	6001	488	啊，早安	「啊，早安」
6001_mix.txt	6001	494	啊，啊啊，早安。\n……抱歉，现在是几点了？	「啊，啊啊，早安。\n……抱歉，现在是几点了？」
6001_mix.txt	6001	500	那个，差不多快到点了……	「那个，差不多快到点了……」
6001_mix.txt	6001	506	诶，已经到这个钟点了？\n抱歉，我马上起床……呜哇！？	「诶，已经到这个钟点了？\n抱歉，我马上起床……呜哇！？」
6001_mix.txt	6001	512	……北原先生？	「……北原先生？」
6001_mix.txt	6001	518	抱，抱歉，没事……喂，喂，\n你要睡迷糊到什么时候啊	「抱，抱歉，没事……喂，喂，\n你要睡迷糊到什么时候啊」
6001_mix.txt	6001	524	没有啊，我从刚才开始就醒了。\n嗯，唔……	「没有啊，我从刚才开始就醒了。\n嗯，唔……」
6001_mix.txt	6001	530	你正在做的事情明明是睡迷糊了吧！\n啊，我说，别这么激烈……	「你正在做的事情明明是睡迷糊了吧！\n啊，我说，别这么激烈……」
6001_mix.txt	6001	536	唔……再来	「唔……再来」
6001_mix.txt	6001	542	工藤小姐已经到门口了啊！	「工藤小姐已经到门口了啊！」
6001_mix.txt	6001	548	小美代的话\n会稍微再等我们会儿的啦	「小美代的话\n会稍微再等我们会儿的啦」
6001_mix.txt	6001	554	不，那可不行……话说回来，\n再拖延下去的话，我们在做的事情就要露馅了吧	「不，那可不行……话说回来，\n再拖延下去的话，我们在做的事情就要露馅了吧」
6001_mix.txt	6001	560	有什么关系，好不容易才和好的嘛。\n……春希你不也一直到天亮都兴致满满的吗	「有什么关系，好不容易才和好的嘛。\n……春希你不也一直到天亮都兴致满满的吗」
6001_mix.txt	6001	566	那还不是因为你一直都在要……\n啊，都说了，和纱，停下……	「那还不是因为你一直都在要……\n啊，都说了，和纱，停下……」
6001_mix.txt	6001	572	不要啦，才不要停。\n嗯，嗯……春希，嗯，呜……呜啊	「不要啦，才不要停。\n嗯，嗯……春希，嗯，呜……呜啊」
6001_mix.txt	6001	578	……还是把这工作辞了吧	「……还是把这工作辞了吧」
6002_mix.txt	6002	17	把久别重逢的母亲丢在一边，\n优先和双宿双飞的老公做日常的亲热……\n还真是无以复加的不孝女儿啊	「把久别重逢的母亲丢在一边，\n优先和双宿双飞的老公做日常的亲热……\n还真是无以复加的不孝女儿啊」
6002_mix.txt	6002	23	那也是没办法的事啊。\n因为人家的每一寸身体都被调教得\n离开春希就活不下去了啊	「那也是没办法的事啊。\n因为人家的每一寸身体都被调教得\n离开春希就活不下去了啊」
6002_mix.txt	6002	29	不要胡说啊喂！	「不要胡说啊喂！」
6002_mix.txt	6002	44	说起来，从我还是孩子的时候起，\n妈妈你就完全没做过身为母亲该做的事情吧。\n这是当然的报应啦	「说起来，从我还是孩子的时候起，\n妈妈你就完全没做过身为母亲该做的事情吧。\n这是当然的报应啦」
6002_mix.txt	6002	50	和，和纱……竟然这么毫不留情。难道对你来说，\n让我一个人在社会的角落里孤独地死去也无所谓吗。\n啊……我还真是教子无方啊	「和，和纱……竟然这么毫不留情。难道对你来说，\n让我一个人在社会的角落里孤独地死去也无所谓吗。\n啊……我还真是教子无方啊」
6002_mix.txt	6002	56	嗯嗯，这倒是一点也没错	「嗯嗯，这倒是一点也没错」
6002_mix.txt	6002	62	……吉他君也毫不留情呢	「……吉他君也毫不留情呢」
6002_mix.txt	6002	68	本来，出发来这边的前一天，\n不是还在视频里聊了个小时吗	「本来，出发来这边的前一天，\n不是还在视频里聊了个小时吗」
6002_mix.txt	6002	74	好像也有这么回事呢〜	「好像也有这么回事呢〜」
6002_mix.txt	6002	80	和纱，好好工作啊，工作……	「和纱，好好工作啊，工作……」
6002_mix.txt	6002	92	嘛，郑重其事的寒暄先放一边，\n差不多该干杯了哦	「嘛，郑重其事的寒暄先放一边，\n差不多该干杯了哦」
6002_mix.txt	6002	98	到现在为止的对话到底哪里包含了郑重其事的要素\n这点无论如何都希望您不吝赐教	「到现在为止的对话到底哪里包含了郑重其事的要素\n这点无论如何都希望您不吝赐教」
6002_mix.txt	6002	104	有春希在的话，\n多么和乐融融的一家人也会变得拘束起来，真受不了呢	「有春希在的话，\n多么和乐融融的一家人也会变得拘束起来，真受不了呢」
6002_mix.txt	6002	110	比起像我一样地自由自在地活着，\n你却选了被严格管束的生活\n你该去诅咒自身的选择啊	「比起像我一样地自由自在地活着，\n你却选了被严格管束的生活\n你该去诅咒自身的选择啊」
6002_mix.txt	6002	116	由你说去	「由你说去」
6002_mix.txt	6002	125	呐，说起来他还是那么死硬到底？	「呐，说起来他还是那么死硬到底？」
6002_mix.txt	6002	131	你以为我们几岁啊。\n每天都必然是硬挺得很啦	「你以为我们几岁啊。\n每天都必然是硬挺得很啦」
6002_mix.txt	6002	137	你们母女都请克制这种令人误会的发言！	「你们母女都请克制这种令人误会的发言！」
6002_mix.txt	6002	146	又点这种特别贵的酒啊……	「又点这种特别贵的酒啊……」
6002_mix.txt	6002	152	有什么不好？\n毕竟是久违的家庭聚会啦	「有什么不好？\n毕竟是久违的家庭聚会啦」
6002_mix.txt	6002	164	呐，和纱，还记得吗？\n这个，我们第一次来这家店吃饭的时候\n也点过同样的酒哦？	「呐，和纱，还记得吗？\n这个，我们第一次来这家店吃饭的时候\n也点过同样的酒哦？」
6002_mix.txt	6002	170	怎么可能记得住啊。\n因为就看你一个人在那咕嘟咕嘟地喝了	「怎么可能记得住啊。\n因为就看你一个人在那咕嘟咕嘟地喝了」
6002_mix.txt	6002	182	啊，对啊，那个时候你还没成年呢。\n第一次被男人甩了，哭得泪水涟涟……	「啊，对啊，那个时候你还没成年呢。\n第一次被男人甩了，哭得泪水涟涟……」
6002_mix.txt	6002	188	诶？	「诶？」
6002_mix.txt	6002	194	要是再继续说的话我就回去了。\n可不是指酒店哦？\n是回维也纳去	「要是再继续说的话我就回去了。\n可不是指酒店哦？\n是回维也纳去」
6002_mix.txt	6002	203	嘛，嘛，价格的事情姑且不论，\n有好好地得到医生的许可吧？	「嘛，嘛，价格的事情姑且不论，\n有好好地得到医生的许可吧？」
6002_mix.txt	6002	209	嗯，他们说少喝一点问题不大啦。\n即便是我，也不会随便挥霍生命	「嗯，他们说少喝一点问题不大啦。\n即便是我，也不会随便挥霍生命」
6002_mix.txt	6002	215	……那么说来，最近身体怎么样？	「……那么说来，最近身体怎么样？」
6002_mix.txt	6002	227	嘛，一直在努力康复啊。\n治疗上很用心，用药也不间断。\n医生交代的事情，全都忠实遵守了	「嘛，一直在努力康复啊。\n治疗上很用心，用药也不间断。\n医生交代的事情，全都忠实遵守了」
6002_mix.txt	6002	239	是呢，至少要活到能给长孙起名字，\n参加入学式，把成人式上盛装的样子尽收眼底，\n在葬礼上致辞的程度给你们看看	「是呢，至少要活到能给长孙起名字，\n参加入学式，把成人式上盛装的样子尽收眼底，\n在葬礼上致辞的程度给你们看看」
6002_mix.txt	6002	245	不，那就已经是妖怪的级别了。\n倒不如说，请别让我们还没出生的孩子一下子死去	「不，那就已经是妖怪的级别了。\n倒不如说，请别让我们还没出生的孩子一下子死去」
6002_mix.txt	6002	251	……那么，为了不让我变成妖怪\n就早点让我见到孙子啊？	「……那么，为了不让我变成妖怪\n就早点让我见到孙子啊？」
6002_mix.txt	6002	257	嘛，那个……我会考虑的	「嘛，那个……我会考虑的」
6002_mix.txt	6002	284	那么……就为了我们大概即将出生的，\n新的亲人干杯。喂，和纱你也要好好努力啊？	「那么……就为了我们大概即将出生的，\n新的亲人干杯。喂，和纱你也要好好努力啊？」
6002_mix.txt	6002	290	我可是一次都没不乐意过。\n只是不知哪个唯利是图的经纪人总是从中作梗	「我可是一次都没不乐意过。\n只是不知哪个唯利是图的经纪人总是从中作梗」
6002_mix.txt	6002	296	都说了，那个……我会考虑的啦	「都说了，那个……我会考虑的啦」
6002_mix.txt	6002	323	说起来，关于日程安排的事情……	「说起来，关于日程安排的事情……」
6002_mix.txt	6002	329	你是认真的吗？　事到如今还让我们举办婚礼什么的	「你是认真的吗？　事到如今还让我们举办婚礼什么的」
6002_mix.txt	6002	335	可〜是，\n你们不是还没正式举办过仪式吗？	「可〜是，\n你们不是还没正式举办过仪式吗？」
6002_mix.txt	6002	347	现在这个年代，不举办仪式之类的也不稀奇吧	「现在这个年代，不举办仪式之类的也不稀奇吧」
6002_mix.txt	6002	359	不行哦。还没向母亲献上花束呢？	「不行哦。还没向母亲献上花束呢？」
6002_mix.txt	6002	365	这种由母亲来死乞白赖要求送花的家庭，到哪去找啊	「这种由母亲来死乞白赖要求送花的家庭，到哪去找啊」
6002_mix.txt	6002	371	我啊，可是为了看到你边哭边捧着信，\n读出『妈妈，迄今为止真的是太感谢了』的那一天，\n不惜用金钱和生命去换取长寿哦？	「我啊，可是为了看到你边哭边捧着信，\n读出『妈妈，迄今为止真的是太感谢了』的那一天，\n不惜用金钱和生命去换取长寿哦？」
6002_mix.txt	6002	377	为什么你的爱会那么扭曲啊……	「为什么你的爱会那么扭曲啊……」
6002_mix.txt	6002	392	你们两个，也差不多下定决心吧。\n……你们不是尽管心里清楚会变成这样，\n也还是来到了日本么？	「你们两个，也差不多下定决心吧。\n……你们不是尽管心里清楚会变成这样，\n也还是来到了日本么？」
6002_mix.txt	6002	428	日程和场所呢，在眼下还是秘密。\n……到时候会告诉你们的	「日程和场所呢，在眼下还是秘密。\n……到时候会告诉你们的」
6002_mix.txt	6002	440	到那天为止，好好享受久违的日本之行吧。\n……去和朋友们见见面，如何？	「到那天为止，好好享受久违的日本之行吧。\n……去和朋友们见见面，如何？」
6003_mix.txt	6003	17	和纱	「和纱」
6003_mix.txt	6003	23	嗯，呼……	「嗯，呼……」
6003_mix.txt	6003	29	喂，和纱……差不多该起床了	「喂，和纱……差不多该起床了」
6003_mix.txt	6003	35	嗯，嗯〜……？	「嗯，嗯〜……？」
6003_mix.txt	6003	50	呼啊啊啊〜……现在是，几点？	「呼啊啊啊〜……现在是，几点？」
6003_mix.txt	6003	56	快要１１点了	「快要１１点了」
6003_mix.txt	6003	65	为什么在这种不前不后的时间叫我起来啊……\n让我睡到吃午饭为止啦	「为什么在这种不前不后的时间叫我起来啊……\n让我睡到吃午饭为止啦」
6003_mix.txt	6003	71	我可是已经饿了啊。\n我想马上就吃午饭	「我可是已经饿了啊。\n我想马上就吃午饭」
6003_mix.txt	6003	80	那，让他们来送餐不就好了嘛〜	「那，让他们来送餐不就好了嘛〜」
6003_mix.txt	6003	86	不行赶快起床。\n也差不多要出门了	「不行赶快起床。\n也差不多要出门了」
6003_mix.txt	6003	92	去哪啊〜	「去哪啊〜」
6003_mix.txt	6003	98	不知去向何方	「不知去向何方」
6003_mix.txt	6003	104	你是诗人啊	「你是诗人啊」
6003_mix.txt	6003	110	不是说了要好好享受久违的日本之行么？\n……昨天晚上，跟曜子女士约好了的吧	「不是说了要好好享受久违的日本之行么？\n……昨天晚上，跟曜子女士约好了的吧」
6003_mix.txt	6003	128	饭就在休息室吃，然后商量下要去哪吧？\n来，总之先换衣服……	「饭就在休息室吃，然后商量下要去哪吧？\n来，总之先换衣服……」
6003_mix.txt	6003	134	不去。\n我要一直睡觉	「不去。\n我要一直睡觉」
6003_mix.txt	6003	140	……真的没什么事可做哦？\n难得我们已经奇迹般地完成了全年的工作啊？	「……真的没什么事可做哦？\n难得我们已经奇迹般地完成了全年的工作啊？」
6003_mix.txt	6003	146	出门什么的只会劳累。\n一直含着春希的……就好了啊	「出门什么的只会劳累。\n一直含着春希的……就好了啊」
6003_mix.txt	6003	152	……那不是比出门更累了吗	「……那不是比出门更累了吗」
6003_mix.txt	6003	158	总之我说不去就不去。\n所以说啊，春希你也留在这啊。\n一起来看重播的无聊恐怖片吧？	「总之我说不去就不去。\n所以说啊，春希你也留在这啊。\n一起来看重播的无聊恐怖片吧？」
6003_mix.txt	6003	164	既然你都知道无聊了就别看啊……	「既然你都知道无聊了就别看啊……」
6003_mix.txt	6003	173	因为，我既没有想去的地方，\n也没有要见的人	「因为，我既没有想去的地方，\n也没有要见的人」
6003_mix.txt	6003	191	可是啊，可是……你已经	「可是啊，可是……你已经」
6003_mix.txt	6003	206	所以说，啊……	「所以说，啊……」
6003_mix.txt	6003	212	不想见面吗？	「不想见面吗？」
6003_mix.txt	6003	218	想见面啊！\n只是，做不到自己主动去见啊	「想见面啊！\n只是，做不到自己主动去见啊」
6003_mix.txt	6003	224	和纱……	「和纱……」
6003_mix.txt	6003	230	就算她已经原谅我了，\n我也没法原谅自己	「就算她已经原谅我了，\n我也没法原谅自己」
6003_mix.txt	6003	236	我喜欢她啊。\n真心地，憧憬着她啊	「我喜欢她啊。\n真心地，憧憬着她啊」
6003_mix.txt	6003	248	你又是怎么想的啊，春希。\n做得到去见面吗？	「你又是怎么想的啊，春希。\n做得到去见面吗？」
6003_mix.txt	6003	254	那个，嘛……	「那个，嘛……」
6003_mix.txt	6003	269	所以啊，我不是都说不去了吗？	「所以啊，我不是都说不去了吗？」
6003_mix.txt	6003	275	只是散散步而已啊。\n这样总可以了吧？	「只是散散步而已啊。\n这样总可以了吧？」
6003_mix.txt	6003	287	要是撞见了谁该怎么办啊？	「要是撞见了谁该怎么办啊？」
6003_mix.txt	6003	293	你以为这里是哪儿啊？\n这可是一千万人的都会哦？　是花之都大东京哦？\n你真以为会发生那种偶然的事情吗？	「你以为这里是哪儿啊？\n这可是一千万人的都会哦？　是花之都大东京哦？\n你真以为会发生那种偶然的事情吗？」
6003_mix.txt	6003	299	可，可是，你看……\n上次来日本的时候，不是总被认出来吗	「可，可是，你看……\n上次来日本的时候，不是总被认出来吗」
6003_mix.txt	6003	305	没关系啦，冬马和纱热已经过去了啊。\n可别小瞧日本人转移兴致的速度哦？	「没关系啦，冬马和纱热已经过去了啊。\n可别小瞧日本人转移兴致的速度哦？」
6003_mix.txt	6003	311	不过对于经纪人来说，这也算吗？	「不过对于经纪人来说，这也算吗？」
6003_mix.txt	6003	317	我也有考虑对策啦。\n总之，先稍微陪陪我吧	「我也有考虑对策啦。\n总之，先稍微陪陪我吧」
6003_mix.txt	6003	323	不〜要〜啦〜	「不〜要〜啦〜」
6003_mix.txt	6003	338	你看，到了哦，首先是最初的观光景点	「你看，到了哦，首先是最初的观光景点」
6003_mix.txt	6003	344	哈？　这里……不就在酒店面前吗	「哈？　这里……不就在酒店面前吗」
6003_mix.txt	6003	350	呐，和纱……你还能想起，这里的景色么？	「呐，和纱……你还能想起，这里的景色么？」
6003_mix.txt	6003	356	景色的话……只不过是，御宿的车站前啊……	「景色的话……只不过是，御宿的车站前啊……」
6003_mix.txt	6003	362	……还在啊，这个电话亭	「……还在啊，这个电话亭」
6003_mix.txt	6003	368	诶？	「诶？」
6003_mix.txt	6003	374	你从取材的记者身边逃走的时候，\n把钱包呀手机呀全都弄丢了	「你从取材的记者身边逃走的时候，\n把钱包呀手机呀全都弄丢了」
6003_mix.txt	6003	380	……啊！？	「……啊！？」
6003_mix.txt	6003	392	用捡到的百元硬币，你，就从这个电话亭\n给我的手机打了电话……	「用捡到的百元硬币，你，就从这个电话亭\n给我的手机打了电话……」
6003_mix.txt	6003	398	哇〜，哇〜，哇〜！\n回去了！　果然还是回去了〜！	「哇〜，哇〜，哇〜！\n回去了！　果然还是回去了〜！」
6003_mix.txt	6003	404	同时啊，还拖着一副好像弃犬一样，\n让人觉得快要死掉的声音……	「同时啊，还拖着一副好像弃犬一样，\n让人觉得快要死掉的声音……」
6003_mix.txt	6003	410	你，你的声音也像快要死了一样呢！	「你，你的声音也像快要死了一样呢！」
6003_mix.txt	6003	416	那是当然的啊。\n因为你发出了快要死掉一般的声音啊	「那是当然的啊。\n因为你发出了快要死掉一般的声音啊」
6003_mix.txt	6003	422	唔……	「唔……」
6003_mix.txt	6003	428	等我慌慌张张赶到现场一看，\n你已经浑身湿透，哆哆嗦嗦地打着颤，\n怎么说呢，还真是和被丢弃的小狗一样呢	「等我慌慌张张赶到现场一看，\n你已经浑身湿透，哆哆嗦嗦地打着颤，\n怎么说呢，还真是和被丢弃的小狗一样呢」
6003_mix.txt	6003	434	丢弃我的饲主在说什么啊！	「丢弃我的饲主在说什么啊！」
6003_mix.txt	6003	440	所以说你怎么还将错就错了……	「所以说你怎么还将错就错了……」
6003_mix.txt	6003	446	我们彼此彼此啦你这笨蛋……\n事到如今别再说这么肉麻的话啦笨蛋	「我们彼此彼此啦你这笨蛋……\n事到如今别再说这么肉麻的话啦笨蛋」
6003_mix.txt	6003	452	那个啊，是因为有个不管过去多久，\n都还会被这么老套的甜言蜜语骗到的笨蛋在啊	「那个啊，是因为有个不管过去多久，\n都还会被这么老套的甜言蜜语骗到的笨蛋在啊」
6003_mix.txt	6003	458	因为是你啊笨蛋……	「因为是你啊笨蛋……」
6003_mix.txt	6003	479	来，镜子在这边啦	「来，镜子在这边啦」
6003_mix.txt	6003	485	原来如此，这就是你的“对策”啊……\n不论是品味还是手段，都和过去一模一样呢	「原来如此，这就是你的“对策”啊……\n不论是品味还是手段，都和过去一模一样呢」
6003_mix.txt	6003	491	我特地全部选择了和过去相似的款式	「我特地全部选择了和过去相似的款式」
6003_mix.txt	6003	497	怎么样啊……东野和美小姐？	「怎么样啊……东野和美小姐？」
6003_mix.txt	6003	518	不过，现在回过头看一看，\n果然我和眼镜完全不搭啊	「不过，现在回过头看一看，\n果然我和眼镜完全不搭啊」
6003_mix.txt	6003	524	诶〜，是吗？\n我倒是觉得连发型在内，都相当适合你呢	「诶〜，是吗？\n我倒是觉得连发型在内，都相当适合你呢」
6003_mix.txt	6003	530	你那是身为老公的有色眼镜而已。\n不太能当真啦	「你那是身为老公的有色眼镜而已。\n不太能当真啦」
6003_mix.txt	6003	536	那还真是，谢谢了	「那还真是，谢谢了」
6003_mix.txt	6003	548	呐，春希，差不多该去吃点甜食了吧？\n这里的地下，的确有家ａ来着	「呐，春希，差不多该去吃点甜食了吧？\n这里的地下，的确有家ａ来着」
6003_mix.txt	6003	554	既然好不容易回到日本了，\n就吃点年糕红豆汤之类的如何？	「既然好不容易回到日本了，\n就吃点年糕红豆汤之类的如何？」
6003_mix.txt	6003	560	好啊，第二家就去吃那个。\n那，还不赶快走？	「好啊，第二家就去吃那个。\n那，还不赶快走？」
6003_mix.txt	6003	566	不，等一下，也别连着去好几家啊。\n布丁的话回国以后也能吃啊	「不，等一下，也别连着去好几家啊。\n布丁的话回国以后也能吃啊」
6003_mix.txt	6003	572	……我说你啊，可别小看了Ｒａｓｃａｌ的布丁啊。\n那个舌尖的感触，在欧洲也不是随便就能尝到的哦？	「……我说你啊，可别小看了Ｒａｓｃａｌ的布丁啊。\n那个舌尖的感触，在欧洲也不是随便就能尝到的哦？」
6003_mix.txt	6003	578	到底有没有这么一回事暂且不说，现在很冷啊。\n先吃点暖和的东西吧？	「到底有没有这么一回事暂且不说，现在很冷啊。\n先吃点暖和的东西吧？」
6003_mix.txt	6003	584	所以不是说了还会去第二家店吗。\n你这家伙还真是任性啊	「所以不是说了还会去第二家店吗。\n你这家伙还真是任性啊」
6003_mix.txt	6003	590	这个台词原封不动地返还给你，\n要不这样，把布丁打包带回去不就好了	「这个台词原封不动地返还给你，\n要不这样，把布丁打包带回去不就好了」
6003_mix.txt	6003	596	不行啊。现在就想吃。绝对不会让步的。\n在店里吃３个，然后打包带走１２个	「不行啊。现在就想吃。绝对不会让步的。\n在店里吃３个，然后打包带走１２个」
6003_mix.txt	6003	602	……那你可就吃不下晚饭了哦？	「……那你可就吃不下晚饭了哦？」
6003_mix.txt	6003	608	甜食和正餐用的根本不是同一个胃吧。\n你在胡说什么啊	「甜食和正餐用的根本不是同一个胃吧。\n你在胡说什么啊」
6003_mix.txt	6003	614	……算了，我知道了。\n随你喜欢吧	「……算了，我知道了。\n随你喜欢吧」
6003_mix.txt	6003	620	啊，对了，等吃完年糕红豆汤暖起来的时候，\n吃点冰激凌又会……	「啊，对了，等吃完年糕红豆汤暖起来的时候，\n吃点冰激凌又会……」
6003_mix.txt	6003	626	为什么要没完没了地想让我挨冻啊！？	「为什么要没完没了地想让我挨冻啊！？」
6003_mix.txt	6003	638	嗯〜，总算是尽兴了。\n来，来这边啊春希	「嗯〜，总算是尽兴了。\n来，来这边啊春希」
6003_mix.txt	6003	644	唔……	「唔……」
6003_mix.txt	6003	653	什么嘛，真是不像样啊。\n才吃这么点就食物中毒了？	「什么嘛，真是不像样啊。\n才吃这么点就食物中毒了？」
6003_mix.txt	6003	659	只是因为连续摄入同一种成分……	「只是因为连续摄入同一种成分……」
6003_mix.txt	6003	671	呐，我说，差不多该回酒店了吧？\n一起去看无聊的综艺节目年末特辑吧？	「呐，我说，差不多该回酒店了吧？\n一起去看无聊的综艺节目年末特辑吧？」
6003_mix.txt	6003	677	明明知道无聊了干嘛还要去看啊？	「明明知道无聊了干嘛还要去看啊？」
6003_mix.txt	6003	686	都，都说了，稍微，等一下……	「都，都说了，稍微，等一下……」
6003_mix.txt	6003	692	来，就快要到了。\n加油啊春希	「来，就快要到了。\n加油啊春希」
6003_mix.txt	6003	698	到底是快到哪了……啊	「到底是快到哪了……啊」
6003_mix.txt	6003	707	这个会场，还是一如既往地巨大，高高在上，\n让人完全感受不到传统的氛围呢	「这个会场，还是一如既往地巨大，高高在上，\n让人完全感受不到传统的氛围呢」
6003_mix.txt	6003	713	这样啊……说起来的确在这个方向	「这样啊……说起来的确在这个方向」
6003_mix.txt	6003	722	诶？　春希你也知道这个地方啊？\n我却还以为你一次都没来过呢	「诶？　春希你也知道这个地方啊？\n我却还以为你一次都没来过呢」
6003_mix.txt	6003	728	唔……	「唔……」
6003_mix.txt	6003	740	明明在这里演奏了两次，\n你却连一次都没来听过	「明明在这里演奏了两次，\n你却连一次都没来听过」
6003_mix.txt	6003	746	这是因为……\n对不起，抱歉	「这是因为……\n对不起，抱歉」
6003_mix.txt	6003	758	已经，没关系了	「已经，没关系了」
6003_mix.txt	6003	764	不，可是	「不，可是」
6003_mix.txt	6003	770	因为啊……\n正是由于你在那时没来我的音乐会，\n才有了今天的我们	「因为啊……\n正是由于你在那时没来我的音乐会，\n才有了今天的我们」
6003_mix.txt	6003	776	……嗯，的确是呢	「……嗯，的确是呢」
6003_mix.txt	6003	794	说起来，\n妈妈也在这里开过音乐会哦？	「说起来，\n妈妈也在这里开过音乐会哦？」
6003_mix.txt	6003	800	啊，我知道	「啊，我知道」
6003_mix.txt	6003	809	嘛，跟我开音乐会时比起来，\n话题性差得远就是了	「嘛，跟我开音乐会时比起来，\n话题性差得远就是了」
6003_mix.txt	6003	815	有关这个评价的事情，\n下次，由你们母女自己做个裁定吧	「有关这个评价的事情，\n下次，由你们母女自己做个裁定吧」
6003_mix.txt	6003	854	……呐	「……呐」
6003_mix.txt	6003	860	嗯？	「嗯？」
6003_mix.txt	6003	866	在想，什么呢？	「在想，什么呢？」
6003_mix.txt	6003	872	没什么……	「没什么……」
6003_mix.txt	6003	878	骗人	「骗人」
6003_mix.txt	6003	896	我们……就好像笨蛋一样呢	「我们……就好像笨蛋一样呢」
